FAMILY_ID	SPECIES	UNIPROT	ENTREZ
PTHR11524:SF16	YEAST	P05737	855903
PTHR11524:SF16	SCHPO	P17937	2540841
PTHR11524:SF16	SCHPO	P17937	2543448
PTHR11524:SF16	SCHPO	P17937	2543548
PTHR11524:SF16	SCHPO	P25457	2540841
PTHR11524:SF16	SCHPO	P25457	2543448
PTHR11524:SF16	SCHPO	P25457	2543548
PTHR11524:SF16	SCHPO	O60143	2540841
PTHR11524:SF16	SCHPO	O60143	2543448
PTHR11524:SF16	SCHPO	O60143	2543548
PTHR11524:SF16	EMENI	C8VDC6	NA
PTHR11524:SF16	ASHGO	Q755A7	4621694
PTHR11524:SF16	BATDJ	F4P3P8	18237157
PTHR11524:SF16	CRYNJ	Q5KNI6	3253977
PTHR11524:SF16	NEUCR	Q7SBD5	3879098
PTHR11524:SF16	PUCGT	E3JXM5	10528902
PTHR11524:SF16	SCLS1	A7E3Y3	5494465
PTHR11524:SF16	USTMA	D1C4A5	NA
PTHR11524:SF16	YARLI	Q6C603	2911479
PTHR11721:SF3	YEAST	P02406	852775
PTHR11721:SF3	SCHPO	P57728	2539548
PTHR11721:SF3	SCHPO	P57728	2541130
PTHR11721:SF3	SCHPO	P36585	2539548
PTHR11721:SF3	SCHPO	P36585	2541130
PTHR11721:SF3	EMENI	C8VHC3	NA
PTHR11721:SF3	ASHGO	Q754V6	4621746
PTHR11721:SF3	BATDJ	F4NV06	18242223
PTHR11721:SF3	CRYNJ	Q5KMA0	3255953
PTHR11721:SF3	NEUCR	P08978	3877355
PTHR11721:SF3	SCLS1	A7F0M1	5484021
PTHR11721:SF3	USTMA	D1DYN8	NA
PTHR11721:SF3	YARLI	Q6CDU7	2906644
PTHR13718:SF4	YEAST	P25443	852754
PTHR13718:SF4	SCHPO	O74892	2539067
PTHR13718:SF4	EMENI	Q5B7R7	2874304
PTHR13718:SF4	ASHGO	Q75EA0	4618756
PTHR13718:SF4	BATDJ	F4NZ10	18242603
PTHR13718:SF4	CANAL	Q5A900	3640242
PTHR13718:SF4	CRYNJ	Q5KEV1	3258428
PTHR13718:SF4	NEUCR	Q7S503	3875957
PTHR13718:SF4	PUCGT	E3KJL1	10545996
PTHR13718:SF4	SCLS1	A7F5X2	5482000
PTHR13718:SF4	USTMA	D1E1V4	NA
PTHR13718:SF4	YARLI	Q6C5W9	2911515
PTHR23105:SF101	YEAST	P0CX44	852112
PTHR23105:SF101	YEAST	P0CX44	852742
PTHR23105:SF101	YEAST	P0CX44	855881
PTHR23105:SF101	YEAST	P0CX43	852112
PTHR23105:SF101	YEAST	P0CX43	852742
PTHR23105:SF101	YEAST	P0CX43	855881
PTHR23105:SF101	YEAST	Q04383	852112
PTHR23105:SF101	YEAST	Q04383	852742
PTHR23105:SF101	YEAST	Q04383	855881
PTHR23105:SF101	SCHPO	O74836	2539222
PTHR23105:SF101	SCHPO	O74836	2540378
PTHR23105:SF101	SCHPO	O14363	2539222
PTHR23105:SF101	SCHPO	O14363	2540378
PTHR23105:SF101	EMENI	C8VTC4	NA
PTHR23105:SF101	ASHGO	Q755D9	4621661
PTHR23105:SF101	BATDJ	F4NRD4	18240251
PTHR23105:SF101	CANAL	Q9UVJ4	3645868
PTHR23105:SF101	CRYNJ	Q5KGE3	3258007
PTHR23105:SF101	NEUCR	Q7RZS0	3873856
PTHR23105:SF101	PUCGT	E3K2F5	10536288
PTHR23105:SF101	SCLS1	A7E5G0	5495214
PTHR23105:SF101	USTMA	D1DS97	NA
PTHR23105:SF101	YARLI	Q6C3V2	2912962
PTHR11655:SF16	YEAST	P05738	852730
PTHR11655:SF16	YEAST	P05738	855658
PTHR11655:SF16	YEAST	P51401	852730
PTHR11655:SF16	YEAST	P51401	855658
PTHR11655:SF16	SCHPO	O74905	2539464
PTHR11655:SF16	SCHPO	O74905	2543380
PTHR11655:SF16	SCHPO	Q10232	2539464
PTHR11655:SF16	SCHPO	Q10232	2543380
PTHR11655:SF16	EMENI	Q5AQG5	3684062
PTHR11655:SF16	ASHGO	Q75B62	4619941
PTHR11655:SF16	BATDJ	F4P2J6	18243202
PTHR11655:SF16	CANAL	Q5AEN2	3638348
PTHR11655:SF16	CRYNJ	Q5KQ70	3253943
PTHR11655:SF16	NEUCR	Q7SGA6	3881278
PTHR11655:SF16	PUCGT	E3KZR5	10531500
PTHR11655:SF16	PUCGT	E3KZR5	10545441
PTHR11655:SF16	SCLS1	A7E780	5493997
PTHR11655:SF16	USTMA	D1BY02	NA
PTHR11655:SF16	YARLI	Q6C477	2911854
PTHR12850:SF5	YEAST	P0C0T4	851045
PTHR12850:SF5	YEAST	P0C0T4	852911
PTHR12850:SF5	YEAST	Q3E792	851045
PTHR12850:SF5	YEAST	Q3E792	852911
PTHR12850:SF5	SCHPO	P79009	2540965
PTHR12850:SF5	SCHPO	P79009	2543307
PTHR12850:SF5	SCHPO	O74172	2540965
PTHR12850:SF5	SCHPO	O74172	2543307
PTHR12850:SF5	EMENI	C8VUG3	NA
PTHR12850:SF5	ASHGO	Q75DJ1	4619074
PTHR12850:SF5	BATDJ	F4NRD2	18241738
PTHR12850:SF5	CANAL	Q59NZ2	NA
PTHR12850:SF5	CRYNJ	Q5KGY5	3257941
PTHR12850:SF5	NEUCR	Q7SC06	3879379
PTHR12850:SF5	PUCGT	E3KNA3	10544305
PTHR12850:SF5	SCLS1	A7E6A2	5494568
PTHR12850:SF5	USTMA	D1DT54	NA
PTHR12850:SF5	YARLI	Q6CD45	2909673
PTHR11143:SF7	YEAST	P05743	851058
PTHR11143:SF7	YEAST	P05743	852922
PTHR11143:SF7	YEAST	P53221	851058
PTHR11143:SF7	YEAST	P53221	852922
PTHR11143:SF7	SCHPO	P78946	2540274
PTHR11143:SF7	EMENI	Q5BFW0	2876347
PTHR11143:SF7	ASHGO	Q75CV0	4619340
PTHR11143:SF7	BATDJ	F4P3D0	18241625
PTHR11143:SF7	CRYNJ	Q5KLJ6	3255932
PTHR11143:SF7	NEUCR	Q1K4V7	3872266
PTHR11143:SF7	PUCGT	E3JVM9	10533508
PTHR11143:SF7	SCLS1	A7EB22	5492646
PTHR11143:SF7	USTMA	D1DSF1	NA
PTHR11143:SF7	YARLI	Q6C540	2911887
PTHR11994:SF8	YEAST	P0C0W9	852976
PTHR11994:SF8	YEAST	P0C0W9	856217
PTHR11994:SF8	YEAST	Q3E757	852976
PTHR11994:SF8	YEAST	Q3E757	856217
PTHR11994:SF8	SCHPO	P0CT78	2539846
PTHR11994:SF8	SCHPO	P0CT78	2541591
PTHR11994:SF8	SCHPO	P0CT77	2539846
PTHR11994:SF8	SCHPO	P0CT77	2541591
PTHR11994:SF8	EMENI	Q5B4Q5	2872274
PTHR11994:SF8	ASHGO	Q758S7	4620705
PTHR11994:SF8	BATDJ	F4P788	18243723
PTHR11994:SF8	CANAL	Q59Z66	NA
PTHR11994:SF8	CRYNJ	Q5KA19	3254138
PTHR11994:SF8	NEUCR	Q7RVN0	3881790
PTHR11994:SF8	PUCGT	E3JUJ9	10543604
PTHR11994:SF8	SCLS1	A7F5J8	5482296
PTHR11994:SF8	USTMA	D1DWT8	NA
PTHR11994:SF8	YARLI	Q6CEJ8	2907336
PTHR11652:SF14	YEAST	P0CX30	853015
PTHR11652:SF14	YEAST	P0CX30	856250
PTHR11652:SF14	YEAST	P0CX29	853015
PTHR11652:SF14	YEAST	P0CX29	856250
PTHR11652:SF14	SCHPO	P0CT75	2541369
PTHR11652:SF14	SCHPO	P0CT75	2542012
PTHR11652:SF14	SCHPO	P0CT76	2541369
PTHR11652:SF14	SCHPO	P0CT76	2542012
PTHR11652:SF14	EMENI	Q5BDN5	2877118
PTHR11652:SF14	ASHGO	Q75EH1	4618617
PTHR11652:SF14	BATDJ	F4NY75	18242654
PTHR11652:SF14	CANAL	Q5AAQ8	NA
PTHR11652:SF14	CRYNJ	Q5KDD6	3258722
PTHR11652:SF14	NEUCR	Q9HE74	3872393
PTHR11652:SF14	PUCGT	E3K0U3	10527880
PTHR11652:SF14	PUCGT	E3K0U3	10541064
PTHR11652:SF14	SCLS1	A7EZK2	5484363
PTHR11652:SF14	USTMA	D1CUL1	NA
PTHR11652:SF14	YARLI	Q6CGB1	2905782
PTHR11489:SF9	YEAST	P46654	850737
PTHR11489:SF9	YEAST	P46654	853128
PTHR11489:SF9	YEAST	P32905	850737
PTHR11489:SF9	YEAST	P32905	853128
PTHR11489:SF9	SCHPO	Q9P546	2541144
PTHR11489:SF9	SCHPO	Q9P546	2543293
PTHR11489:SF9	SCHPO	Q9Y7L8	2541144
PTHR11489:SF9	SCHPO	Q9Y7L8	2543293
PTHR11489:SF9	EMENI	Q5B8F8	2874532
PTHR11489:SF9	ASHGO	Q75CQ9	4619384
PTHR11489:SF9	BATDJ	F4P953	18244018
PTHR11489:SF9	CANAL	O42817	3643678
PTHR11489:SF9	CRYNJ	P0CQ56	3259390
PTHR11489:SF9	NEUCR	Q01291	3872987
PTHR11489:SF9	PUCGT	E3K6N0	10534343
PTHR11489:SF9	SCLS1	A7F2R3	5483235
PTHR11489:SF9	USTMA	Q4P426	23565109
PTHR11489:SF9	USTMA	D1DNJ7	23565109
PTHR11489:SF9	YARLI	Q6CGM0	2906125
PTHR11127:SF2	YEAST	P36105	853864
PTHR11127:SF2	YEAST	P36105	856388
PTHR11127:SF2	YEAST	P38754	853864
PTHR11127:SF2	YEAST	P38754	856388
PTHR11127:SF2	SCHPO	O94238	2542425
PTHR11127:SF2	EMENI	Q5AYK1	2870373
PTHR11127:SF2	ASHGO	Q75DL3	4619043
PTHR11127:SF2	BATDJ	F4NUR7	18241997
PTHR11127:SF2	CRYNJ	Q5KAB9	3254337
PTHR11127:SF2	NEUCR	Q7SI18	3881971
PTHR11127:SF2	PUCGT	E3KKV5	10526905
PTHR11127:SF2	SCLS1	A7EIZ0	5490019
PTHR11127:SF2	USTMA	D1CCT4	NA
PTHR11127:SF2	YARLI	Q6C7I6	2912883
PTHR11700:SF8	YEAST	P38701	856371
PTHR11700:SF8	SCHPO	O74893	2539449
PTHR11700:SF8	EMENI	Q5B4D6	2872393
PTHR11700:SF8	ASHGO	Q75DI4	4619084
PTHR11700:SF8	BATDJ	F4NRJ0	18241883
PTHR11700:SF8	CANAL	Q5A389	3642071
PTHR11700:SF8	CRYNJ	Q5KKY5	3256469
PTHR11700:SF8	NEUCR	Q7S3G1	3875411
PTHR11700:SF8	PUCGT	E3JQX9	10527389
PTHR11700:SF8	SCLS1	A7F429	5482964
PTHR11700:SF8	USTMA	D1DYE8	NA
PTHR11700:SF8	YARLI	Q6C569	2911824
PTHR23105:SF1	YEAST	P17076	850682
PTHR23105:SF1	YEAST	P17076	856352
PTHR23105:SF1	YEAST	P29453	850682
PTHR23105:SF1	YEAST	P29453	856352
PTHR23105:SF1	SCHPO	O13672	2540517
PTHR23105:SF1	EMENI	C8VG95	NA
PTHR23105:SF1	ASHGO	Q75CI9	4619454
PTHR23105:SF1	BATDJ	F4NXW5	18242630
PTHR23105:SF1	CANAL	Q59WJ0	3635198
PTHR23105:SF1	CANAL	Q5ANA1	3635198
PTHR23105:SF1	CRYNJ	Q5KCS1	3259208
PTHR23105:SF1	NEUCR	Q7S630	3876375
PTHR23105:SF1	PUCGT	E3JXZ9	10528565
PTHR23105:SF1	PUCGT	E3JXZ9	10529109
PTHR23105:SF1	PUCGT	E3JX53	10528565
PTHR23105:SF1	PUCGT	E3JX53	10529109
PTHR23105:SF1	SCLS1	A7E4C3	5494519
PTHR23105:SF1	USTMA	D1D0K0	NA
PTHR23105:SF1	YARLI	Q6C0H3	2908433
PTHR11594:SF0	YEAST	P35997	853700
PTHR11594:SF0	YEAST	P35997	856415
PTHR11594:SF0	YEAST	P38711	853700
PTHR11594:SF0	YEAST	P38711	856415
PTHR11594:SF0	SCHPO	O74330	2539969
PTHR11594:SF0	EMENI	Q5B3V3	2872578
PTHR11594:SF0	ASHGO	Q75C52	4619592
PTHR11594:SF0	BATDJ	F4P844	18239964
PTHR11594:SF0	CRYNJ	Q5KDU6	3258886
PTHR11594:SF0	NEUCR	Q7RVN2	3881915
PTHR11594:SF0	PUCGT	E3KW44	10539005
PTHR11594:SF0	PUCGT	E3KW44	10540983
PTHR11594:SF0	SCLS1	A7EVR4	5485979
PTHR11594:SF0	USTMA	D1E2X4	NA
PTHR11594:SF0	YARLI	B5FVG8	7009597
PTHR10369:SF3	YEAST	P0CX27	855560
PTHR10369:SF3	YEAST	P0CX27	856544
PTHR10369:SF3	YEAST	P0CX28	855560
PTHR10369:SF3	YEAST	P0CX28	856544
PTHR10369:SF3	SCHPO	Q9UTI8	2542789
PTHR10369:SF3	EMENI	Q5AZU9	2871075
PTHR10369:SF3	ASHGO	Q754N8	4621821
PTHR10369:SF3	BATDJ	F4P3P6	18243282
PTHR10369:SF3	CRYNJ	P0CQ50	3254212
PTHR10369:SF3	NEUCR	Q7RVK8	3880689
PTHR10369:SF3	PUCGT	E3KHK1	10532463
PTHR10369:SF3	SCLS1	A7EJ90	5490324
PTHR10369:SF3	USTMA	D1CX14	NA
PTHR10369:SF3	YARLI	Q6CFS7	2907480
PTHR11581:SF0	YEAST	P0CX35	853610
PTHR11581:SF0	YEAST	P0CX35	856610
PTHR11581:SF0	YEAST	P0CX36	853610
PTHR11581:SF0	YEAST	P0CX36	856610
PTHR11581:SF0	SCHPO	P87158	2540325
PTHR11581:SF0	SCHPO	P87158	2540649
PTHR11581:SF0	SCHPO	P87158	2543486
PTHR11581:SF0	SCHPO	Q9P4W9	2540325
PTHR11581:SF0	SCHPO	Q9P4W9	2540649
PTHR11581:SF0	SCHPO	Q9P4W9	2543486
PTHR11581:SF0	SCHPO	Q9USW5	2540325
PTHR11581:SF0	SCHPO	Q9USW5	2540649
PTHR11581:SF0	SCHPO	Q9USW5	2543486
PTHR11581:SF0	EMENI	C8VAM4	NA
PTHR11581:SF0	ASHGO	Q75BG3	4619840
PTHR11581:SF0	BATDJ	F4P5P6	18240751
PTHR11581:SF0	CANAL	Q5A5Q8	3641247
PTHR11581:SF0	CANAL	Q5A8Y0	3641247
PTHR11581:SF0	CRYNJ	Q5KNK2	3253666
PTHR11581:SF0	NEUCR	Q7SE03	3880400
PTHR11581:SF0	PUCGT	E3JWG7	10534447
PTHR11581:SF0	SCLS1	A7F6D1	5481985
PTHR11581:SF0	USTMA	D1DZD2	NA
PTHR11581:SF0	YARLI	O59950	2911266
PTHR11545:SF3	YEAST	P26784	854673
PTHR11545:SF3	YEAST	P26784	855655
PTHR11545:SF3	YEAST	P26785	854673
PTHR11545:SF3	YEAST	P26785	855655
PTHR11545:SF3	SCHPO	O43004	2540373
PTHR11545:SF3	SCHPO	O43004	2541175
PTHR11545:SF3	SCHPO	O43004	2542006
PTHR11545:SF3	SCHPO	O42848	2540373
PTHR11545:SF3	SCHPO	O42848	2541175
PTHR11545:SF3	SCHPO	O42848	2542006
PTHR11545:SF3	SCHPO	O42991	2540373
PTHR11545:SF3	SCHPO	O42991	2541175
PTHR11545:SF3	SCHPO	O42991	2542006
PTHR11545:SF3	EMENI	G5EB54	2873625
PTHR11545:SF3	ASHGO	Q756A0	4621439
PTHR11545:SF3	BATDJ	F4P0Q4	18237146
PTHR11545:SF3	CANAL	Q5AB87	3639338
PTHR11545:SF3	CRYNJ	Q5K7I5	3255251
PTHR11545:SF3	NEUCR	Q9P720	3877719
PTHR11545:SF3	PUCGT	E3KWG5	10541268
PTHR11545:SF3	SCLS1	A7EPJ6	5487789
PTHR11545:SF3	USTMA	D1E4R3	NA
PTHR11545:SF3	YARLI	Q6CCI0	2909714
PTHR10666:SF254	YEAST	P0CH09	853969
PTHR10666:SF254	YEAST	P0CH09	854658
PTHR10666:SF254	SCHPO	P0CH06	2541768
PTHR10666:SF254	SCHPO	P0CH06	2542428
PTHR10666:SF254	CRYNJ	P40909	3254022
PTHR10666:SF254	PUCGT	E3KFB8	10544656
PTHR10666:SF254	USTMA	D1E1V3	NA
PTHR10666:SF255	YEAST	P0CH08	853969
PTHR10666:SF255	YEAST	P0CH08	854658
PTHR10666:SF255	SCHPO	P0CH07	2541768
PTHR10666:SF255	SCHPO	P0CH07	2542428
PTHR10666:SF255	ASHGO	Q753M7	4622095
PTHR10666:SF255	NEUCR	P0C224	3878065
PTHR10666:SF255	SCLS1	A7E993	5494108
PTHR10666:SF255	YARLI	Q6C2D7	2908370
PTHR10442:SF0	YEAST	P0C0V8	853305
PTHR10442:SF0	YEAST	P0C0V8	853931
PTHR10442:SF0	YEAST	Q3E754	853305
PTHR10442:SF0	YEAST	Q3E754	853931
PTHR10442:SF0	SCHPO	P05764	2540806
PTHR10442:SF0	EMENI	Q5B6K7	2873239
PTHR10442:SF0	ASHGO	Q75BL6	4619792
PTHR10442:SF0	BATDJ	F4NYU7	18236409
PTHR10442:SF0	CRYNJ	Q5KI51	3257053
PTHR10442:SF0	NEUCR	O93798	3880995
PTHR10442:SF0	PUCGT	E3JVN0	10533509
PTHR10442:SF0	SCLS1	A7F2D0	5483245
PTHR10442:SF0	USTMA	D1DZB8	NA
PTHR10442:SF0	YARLI	Q6C959	2910262
PTHR11593:SF10	YEAST	P05740	853262
PTHR11593:SF10	YEAST	P05740	853674
PTHR11593:SF10	YEAST	P46990	853262
PTHR11593:SF10	YEAST	P46990	853674
PTHR11593:SF10	SCHPO	O14339	2539013
PTHR11593:SF10	SCHPO	O14339	2540358
PTHR11593:SF10	SCHPO	O59794	2539013
PTHR11593:SF10	SCHPO	O59794	2540358
PTHR11593:SF10	EMENI	Q5BFA4	2876554
PTHR11593:SF10	ASHGO	Q757Z7	4620911
PTHR11593:SF10	BATDJ	F4PAX6	18244256
PTHR11593:SF10	CANAL	Q59TE0	3645439
PTHR11593:SF10	CRYNJ	Q5K6Z0	3255430
PTHR11593:SF10	NEUCR	Q9HE25	3877643
PTHR11593:SF10	PUCGT	E3KXT5	10546699
PTHR11593:SF10	SCLS1	A7F4H8	5482578
PTHR11593:SF10	USTMA	D1DPE7	NA
PTHR11593:SF10	YARLI	Q6CBS7	2909442
PTHR19970:SF0	YEAST	P04650	853250
PTHR19970:SF0	SCHPO	P05767	2539277
PTHR19970:SF0	EMENI	C8VN49	NA
PTHR19970:SF0	ASHGO	Q758D8	4620897
PTHR19970:SF0	BATDJ	F4PA68	18244179
PTHR19970:SF0	CRYNJ	Q5KHQ2	3257437
PTHR19970:SF0	NEUCR	Q7S2X9	3875175
PTHR19970:SF0	PUCGT	E3KCJ2	10534140
PTHR19970:SF0	SCLS1	A7E5G9	5495223
PTHR19970:SF0	USTMA	D1C9T6	NA
PTHR19970:SF0	YARLI	B5FVE0	7009494
PTHR11758:SF16	YEAST	Q3E7Y3	851082
PTHR11758:SF16	YEAST	Q3E7Y3	853249
PTHR11758:SF16	YEAST	P0C0W1	851082
PTHR11758:SF16	YEAST	P0C0W1	853249
PTHR11758:SF16	SCHPO	P0CT58	2541838
PTHR11758:SF16	SCHPO	P0CT58	2541977
PTHR11758:SF16	SCHPO	P0CT59	2541838
PTHR11758:SF16	SCHPO	P0CT59	2541977
PTHR11758:SF16	EMENI	Q5BEX3	2876686
PTHR11758:SF16	ASHGO	Q752J5	4620896
PTHR11758:SF16	ASHGO	Q752J5	4622408
PTHR11758:SF16	BATDJ	F4NT84	18242450
PTHR11758:SF16	CANAL	Q96W54	30514981
PTHR11758:SF16	CANAL	Q96W54	3639551
PTHR11758:SF16	CRYNJ	Q5K979	3254590
PTHR11758:SF16	NEUCR	Q7RV75	3873491
PTHR11758:SF16	PUCGT	E3KHH0	10532432
PTHR11758:SF16	PUCGT	E3KHH0	10532445
PTHR11758:SF16	SCLS1	A7E445	5494828
PTHR11758:SF16	USTMA	D1CCU1	NA
PTHR11758:SF16	YARLI	Q6CA56	2908988
PTHR11758:SF16	YARLI	Q6CA56	2911037
PTHR11758:SF16	YARLI	Q6C0E7	2908988
PTHR11758:SF16	YARLI	Q6C0E7	2911037
PTHR43931:SF1	YEAST	P0CX26	853557
PTHR43931:SF1	YEAST	P0CX26	856156
PTHR43931:SF1	YEAST	P0CX25	853557
PTHR43931:SF1	YEAST	P0CX25	856156
PTHR43931:SF1	SCHPO	Q9HGL8	2540665
PTHR43931:SF1	SCHPO	Q9HGL8	2540682
PTHR43931:SF1	SCHPO	O94686	2540665
PTHR43931:SF1	SCHPO	O94686	2540682
PTHR43931:SF1	ASHGO	Q751L1	4622650
PTHR43931:SF1	BATDJ	F4P0U6	18242835
PTHR43931:SF1	CRYNJ	Q5KLK6	3255735
PTHR43931:SF1	NEUCR	Q7S1Z1	3874754
PTHR43931:SF1	PUCGT	E3L9T6	10534930
PTHR43931:SF1	PUCGT	E3L9T6	10543543
PTHR43931:SF1	SCLS1	A7F7R7	5481570
PTHR43931:SF1	USTMA	D1C6B0	NA
PTHR43931:SF1	YARLI	Q6C3I3	2912897
PTHR11205:SF18	YEAST	P26783	853587
PTHR11205:SF18	SCHPO	O14277	2541712
PTHR11205:SF18	SCHPO	O14277	2542939
PTHR11205:SF18	SCHPO	Q9P3T6	2541712
PTHR11205:SF18	SCHPO	Q9P3T6	2542939
PTHR11205:SF18	EMENI	C8VQ27	NA
PTHR11205:SF18	ASHGO	Q75D52	4619229
PTHR11205:SF18	BATDJ	F4NZW4	18242895
PTHR11205:SF18	CANAL	Q5AG43	3637700
PTHR11205:SF18	CRYNJ	Q5K947	3254693
PTHR11205:SF18	NEUCR	Q7RVI1	3879378
PTHR11205:SF18	PUCGT	E3K755	10533839
PTHR11205:SF18	SCLS1	A7E6C1	5494587
PTHR11205:SF18	USTMA	D1D1B7	NA
PTHR11205:SF18	YARLI	Q6C2E5	2908479
PTHR11847:SF4	YEAST	P05748	850716
PTHR11847:SF4	YEAST	P05748	855150
PTHR11847:SF4	YEAST	P54780	850716
PTHR11847:SF4	YEAST	P54780	855150
PTHR11847:SF4	SCHPO	O74895	2539470
PTHR11847:SF4	SCHPO	O74895	2542370
PTHR11847:SF4	SCHPO	Q9US22	2539470
PTHR11847:SF4	SCHPO	Q9US22	2542370
PTHR11847:SF4	EMENI	Q5BG85	2876224
PTHR11847:SF4	ASHGO	Q753V8	4622023
PTHR11847:SF4	BATDJ	F4P1W3	18241255
PTHR11847:SF4	CANAL	Q5A6R1	3641025
PTHR11847:SF4	CRYNJ	Q5KJD4	3256716
PTHR11847:SF4	NEUCR	Q8X034	3873305
PTHR11847:SF4	PUCGT	E3K121	10541304
PTHR11847:SF4	SCLS1	A7EYU6	5484845
PTHR11847:SF4	USTMA	D1DUY8	NA
PTHR11847:SF4	YARLI	Q6C7Y3	2910379
PTHR11726:SF10	YEAST	P41805	850764
PTHR11726:SF10	SCHPO	Q9P769	2540795
PTHR11726:SF10	SCHPO	Q9P769	2541678
PTHR11726:SF10	SCHPO	Q09127	2540795
PTHR11726:SF10	SCHPO	Q09127	2541678
PTHR11726:SF10	EMENI	C8V2R8	NA
PTHR11726:SF10	ASHGO	Q75CY7	4619294
PTHR11726:SF10	BATDJ	F4P4K6	18237423
PTHR11726:SF10	CANAL	Q5AIB8	3636850
PTHR11726:SF10	CRYNJ	Q5KMA6	3255988
PTHR11726:SF10	NEUCR	Q7S7F0	3876936
PTHR11726:SF10	PUCGT	E3JXG0	10528756
PTHR11726:SF10	SCLS1	A7EJK9	5489871
PTHR11726:SF10	USTMA	D1C500	NA
PTHR11726:SF10	YARLI	Q6C986	2910810
PTHR10666:SF233	YEAST	P05759	850864
PTHR10666:SF233	EMENI	G5EB17	2872673
PTHR10666:SF233	CANAL	Q5A109	3642934
PTHR10666:SF233	NEUCR	P14799	3872092
PTHR10666:SF233	PUCGT	E3KDZ2	10529729
PTHR10666:SF233	SCLS1	A7F0B8	5484158
PTHR10666:SF233	YARLI	Q6C290	2908977
PTHR10768:SF0	YEAST	P49166	850882
PTHR10768:SF0	SCHPO	P59289	2538715
PTHR10768:SF0	SCHPO	P59289	3361407
PTHR10768:SF0	SCHPO	P05733	2538715
PTHR10768:SF0	SCHPO	P05733	3361407
PTHR10768:SF0	EMENI	Q9C0T1	2872582
PTHR10768:SF0	BATDJ	F4NZS9	18236485
PTHR10768:SF0	CRYNJ	Q5KL56	3256811
PTHR10768:SF0	NEUCR	V5IQ48	3880495
PTHR10768:SF0	PUCGT	E3KDZ3	10529730
PTHR10768:SF0	SCLS1	A7F605	5482044
PTHR10768:SF0	USTMA	D1BXY8	NA
PTHR10768:SF0	YARLI	Q6C7E6	2912039
PTHR10769:SF3	YEAST	Q3E7X9	850969
PTHR10769:SF3	YEAST	Q3E7X9	854338
PTHR10769:SF3	YEAST	P0C0X0	850969
PTHR10769:SF3	YEAST	P0C0X0	854338
PTHR10769:SF3	SCHPO	P0CT80	2539085
PTHR10769:SF3	SCHPO	P0CT80	2542751
PTHR10769:SF3	SCHPO	P0CT79	2539085
PTHR10769:SF3	SCHPO	P0CT79	2542751
PTHR10769:SF3	EMENI	Q5AYJ8	2870378
PTHR10769:SF3	ASHGO	Q74ZD8	4623229
PTHR10769:SF3	BATDJ	F4P5K5	18236672
PTHR10769:SF3	CRYNJ	Q5KHJ3	3256923
PTHR10769:SF3	NEUCR	Q7S6W5	3876676
PTHR10769:SF3	PUCGT	E3L2F3	10530644
PTHR10769:SF3	USTMA	D1D1U9	NA
PTHR10769:SF3	YARLI	Q6CCZ9	2909370
PTHR12650:SF15	YEAST	P0CX33	850994
PTHR12650:SF15	YEAST	P0CX33	854354
PTHR12650:SF15	YEAST	P0CX34	850994
PTHR12650:SF15	YEAST	P0CX34	854354
PTHR12650:SF15	SCHPO	P0CT63	2540609
PTHR12650:SF15	SCHPO	P0CT63	2542603
PTHR12650:SF15	SCHPO	P0CT62	2540609
PTHR12650:SF15	SCHPO	P0CT62	2542603
PTHR12650:SF15	EMENI	C8VA41	NA
PTHR12650:SF15	ASHGO	Q74ZB2	4623255
PTHR12650:SF15	BATDJ	F4P0B9	18242775
PTHR12650:SF15	CRYNJ	Q5KN27	3253889
PTHR12650:SF15	NEUCR	V5INR8	3875958
PTHR12650:SF15	NEUCR	V5INR8	3881057
PTHR12650:SF15	NEUCR	V5IMG5	3875958
PTHR12650:SF15	NEUCR	V5IMG5	3881057
PTHR12650:SF15	PUCGT	E3KWQ3	10541510
PTHR12650:SF15	SCLS1	A7EI96	5490276
PTHR12650:SF15	USTMA	D1E5A4	NA
PTHR12650:SF15	YARLI	Q6C1N9	2908930
PTHR10965:SF0	YEAST	P49167	851035
PTHR10965:SF0	SCHPO	Q09900	2540910
PTHR10965:SF0	SCHPO	Q09900	2541705
PTHR10965:SF0	SCHPO	Q9USR7	2540910
PTHR10965:SF0	SCHPO	Q9USR7	2541705
PTHR10965:SF0	EMENI	C8V6G7	NA
PTHR10965:SF0	ASHGO	Q752S2	4622327
PTHR10965:SF0	BATDJ	F4PB25	18244328
PTHR10965:SF0	NEUCR	Q9C2B9	3877494
PTHR10965:SF0	PUCGT	E3KW76	10541017
PTHR10965:SF0	PUCGT	E3KW76	10542654
PTHR10965:SF0	SCLS1	A7F2N5	5483243
PTHR10965:SF0	USTMA	D1CR61	NA
PTHR10965:SF0	YARLI	Q6CF08	2907259
PTHR21141:SF3	YEAST	P05317	851052
PTHR21141:SF3	SCHPO	O74864	2538893
PTHR21141:SF3	EMENI	Q5B9P6	2874227
PTHR21141:SF3	ASHGO	Q75CU7	4619346
PTHR21141:SF3	BATDJ	F4NW78	18237103
PTHR21141:SF3	CANAL	Q5AFQ4	NA
PTHR21141:SF3	CRYNJ	Q5KEJ6	3258816
PTHR21141:SF3	NEUCR	Q96TJ5	3874330
PTHR21141:SF3	PUCGT	E3K826	10534574
PTHR21141:SF3	SCLS1	A7F9K2	5480868
PTHR21141:SF3	USTMA	D1DPN9	NA
PTHR21141:SF3	YARLI	Q6CEP2	2907031
